"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1881289211032272996","Mon Jan 20 10:34:35 +0000 2025","0","Ye kocakkk lama ga ketemu bisa-bisanya dokter gigiku bilang aku mirip Vinanda walikota kediri ‍↔️ Dari semua orang yg dimiripin ini paling nyleneh","1881289211032272996","","","in","","0","1","0","https://x.com/sweetscoo/status/1881289211032272996","738928983530569728","sweetscoo"
"1877593840686870560","Fri Jan 10 05:50:30 +0000 2025","1","Kepala Kepolisian Resor Kediri Kota Beserta Staf dan Jajaran Selamat Hari Ulang Tahun 10 Januari 2025 Dr. Ir. Zanariah https://t.co/WnmiehTUGp. Pj. Walikota Kediri Semoga Panjang Umur Sehat Selalu Serta Senantiasa Dalam Lindungan Allah SWT https://t.co/mCT3YlvanI","1877593840686870560","https://pbs.twimg.com/media/Gg6NpFIaMAQ2Csw.jpg","","in","","0","0","0","https://x.com/polsek_semen/status/1877593840686870560","1831660019416494080","polsek_semen"
"1894033572404597153","Mon Feb 24 14:36:07 +0000 2025","171","Daftar Kepala Daerah yang Tak Hadiri Retret 1. Pramono Anung (Gubernur DKI Jakarta) 2. I Wayan Koster (Gubernur Bali) 3. Agustina Wilujeng (Wali Kota Semarang) 4. Sadewo Tri Lastiono (Bupati Banyumas) 5. Dion Agasi Setiabudi (Wakil Bupati Purworejo)","1894033572404597153","","","in","Always in your heart","2","9","21","https://x.com/profesor_saham/status/1894033572404597153","1345898259445817345","profesor_saham"
"1892165458197148107","Wed Feb 19 10:52:54 +0000 2025","0","Bawaslu Kota Kediri mengucapkan Selamat dan Sukses atas dilantiknya Vinanda Prameswati S.H. https://t.co/gY2eAYnX7Q. dan KH. Qowimmudin Thoha sebagai Walikota dan Wakil Walikota Kediri Periode 2025-2030 https://t.co/wdbBVQ7Yy8","1892165458197148107","https://pbs.twimg.com/media/GkJSc3BaMAAsDa0.jpg","","in","Jl. Himalaya No. 4A Sukorame","0","1","0","https://x.com/bawaslukotaKDR/status/1892165458197148107","915478535384350720","bawaslukotaKDR"
"1893676461875208412","Mon Feb 24 02:20:32 +0000 2025","4","@narkosun @FransAlosius Tau enggak lawannya calon Walikota Kediri?? Lebih parah kelakuane . Dalam pilkada tahun 2024 kota Kediri ketiban sial.","1893848456810070485","","narkosun","in","Ing Madyo MangunKarso","0","0","0","https://x.com/Mangun666/status/1893848456810070485","1470750822652809219","Mangun666"
"1884438495919558986","Wed Jan 29 17:51:42 +0000 2025","0","@TukangBedah00 Iki opo nk kediri kota mas? Lek ancen iyo pantess... walikota terpilihe wong yaa viral goro² SDM nya og‍","1884660708828434849","","TukangBedah00","in","","0","0","0","https://x.com/Genk_15/status/1884660708828434849","1243760848960552961","Genk_15"
"1877544287006609674","Fri Jan 10 02:33:35 +0000 2025","0","pada hari Kamis tanggal 09 Januari 2025 pukul 13.00 WIB s/d. 14.50 WIB bertempat di Hotel Grand Surya Kota Kediri telah dilaksanakan Kegiatan Rapat Pleno Terbuka Penetapan Pasangan Calon Terpilih Pemilihan Walikota dan Wakil Walikota Kediri Tahun 2024 https://t.co/1kEfJnufDh","1877544287006609674","https://pbs.twimg.com/media/Gg5gkmEaMAYFlrg.jpg","","in","","0","0","0","https://x.com/knkotakediri/status/1877544287006609674","1278593178526822401","knkotakediri"
"1893867649110524362","Mon Feb 24 03:36:48 +0000 2025","0","Kami keluarga besar Bawaslu Kabupaten Kediri mengucapkan turut berduka cita atas meninggalnya Bpk. Sukari S.Kom Anggota Bawaslu Kabupaten Kediri Periode 2018-2023. Semoga amal ibadah beliau diterima dan diberikan tempat terbaik di sisi Allah SWT. #bawaslukediri https://t.co/f3pUX0fQGL","1893867649110524362","https://pbs.twimg.com/media/GkhelUzWMAA30DU.jpg","","in","Kediri, Jawa Timur","0","0","0","https://x.com/bawaskabkediri/status/1893867649110524362","963710980076154882","bawaskabkediri"
"1892547341229375833","Fri Feb 21 05:39:22 +0000 2025","0","@Djiamput1 @TheBedBugBite @Masfkr @BivitriS kota ya beda klo kota yg jd kepala pemerntahannya walikota.. bukan bupati kediri lagi","1892811330119487563","","Djiamput1","in","","0","1","0","https://x.com/DenJkw/status/1892811330119487563","1210102654401036289","DenJkw"
"1893257981363359803","Sat Feb 22 11:14:15 +0000 2025","1","Terkait kerja di Pemerintahan Kota Kediri Mbak Wali sudah memberikan pengarahan kepada wakil wali kota dan sekda.","1893257995070370001","","detikjatim_","in","","0","1","0","https://x.com/detikjatim_/status/1893257995070370001","1668183239897530369","detikjatim_"
